REF_ID,IN_TIME,VALIDITY,CON_NUM,CON_SIZE,STATUS,OUT_TIME,HOURS_DIFF,DAYS_DIFF
EFS35456,2023-03-22 12:08:28,2023-03-25 12:08:28,SGVL5524008,40.0,E,2023-03-22 14:05:57.754,1.958265,0.0
EFS35244,2023-03-16 08:29:56,2023-03-19 08:29:56,PKJA1222265,20.0,E,2023-03-16 10:10:12.774,1.6713261111111113,0.0
EFS35244,2023-03-16 08:29:56,2023-03-19 08:29:56,KSKW3458544,20.0,E,2023-03-16 10:10:23.736,1.674371111111111,0.0
IGOJO15173,2023-03-16 15:00:18,2023-03-19 15:00:18,TPRE0473985,40.0,L,2023-03-17 11:01:18.712,20.016864444444444,0.0
EFS17669-237277-427838,2023-03-14 06:35:00,2023-03-17 06:35:00,LXLM0303044,40.0,L,2023-03-20 14:15:52.214,151.68117055555555,6.0
EFS35258,2023-03-16 18:26:59,2023-03-19 18:26:59,VBMB2916741,20.0,E,2023-03-17 00:35:44.962,6.146100555555555,0.0
IGOJO03463,2023-03-18 20:20:55,2023-03-21 20:20:55,AJVO3522108,40.0,L,2023-03-26 00:26:52.121,172.09920027777778,7.0
IGOJO03463,2023-03-18 20:20:55,2023-03-21 20:20:55,MAIQ6683868,40.0,L,2023-03-26 01:45:35.382,173.4112172222222,7.0
IGOJO03463,2023-03-18 20:20:55,2023-03-21 20:20:55,HVDM0385846,40.0,L,2023-03-26 01:41:36.557,173.34487694444445,7.0
IGOJO03463,2023-03-18 20:20:55,2023-03-21 20:20:55,XTHI3443299,40.0,L,2023-03-26 01:37:07.974,173.27027055555556,7.0
IGOJO03465,2023-03-18 20:26:06,2023-03-21 20:26:06,XGGK1483648,40.0,L,2023-03-26 00:27:19.074,172.02029833333333,7.0
IGOJO03475,2023-03-18 20:55:02,2023-03-21 20:55:02,JMCP9967995,40.0,L,2023-03-19 13:30:08.500,16.58513888888889,0.0
IGOJO03475,2023-03-18 20:55:02,2023-03-21 20:55:02,EXLX3219513,40.0,L,2023-03-20 01:28:34.442,28.559011666666667,1.0
IGOJO03475,2023-03-18 20:55:02,2023-03-21 20:55:02,UZOR6875428,40.0,L,2023-03-19 13:30:40.585,16.59405138888889,0.0
IGOJO03475,2023-03-18 20:55:02,2023-03-21 20:55:02,SBXF2783427,40.0,L,2023-03-20 21:05:43.573,48.17821472222222,2.0
IGOJO03475,2023-03-18 20:55:02,2023-03-21 20:55:02,TGMS8501897,40.0,L,2023-03-20 10:39:20.753,37.7385425,1.0
IGOJO03476,2023-03-18 20:59:47,2023-03-21 20:59:47,QYBI8854761,40.0,L,2023-03-20 12:53:59.591,39.90349749999999,1.0
IGOJO03476,2023-03-18 20:59:47,2023-03-21 20:59:47,SLZF7458596,40.0,L,2023-03-20 12:45:04.300,39.75480555555555,1.0
IGOJO03476,2023-03-18 20:59:47,2023-03-21 20:59:47,HVWX5515691,40.0,L,2023-03-20 13:12:27.238,40.21117722222223,1.0
IGOJO03476,2023-03-18 20:59:47,2023-03-21 20:59:47,RSUU8411130,40.0,L,2023-03-20 13:14:45.238,40.24951055555556,1.0
IGOJO03476,2023-03-18 20:59:47,2023-03-21 20:59:47,IAHF6686127,40.0,L,2023-03-20 12:48:56.344,39.81926222222223,1.0
EFS35361,2023-03-19 19:51:33,2023-03-22 19:51:33,AMBP6160216,20.0,E,2023-03-20 15:20:19.238,19.47951055555556,0.0
EFS35448,2023-03-22 09:53:47,2023-03-25 09:53:47,BYPO0070601,40.0,E,2023-03-22 13:43:39.175,3.831159722222222,0.0
EFS35450,2023-03-22 10:44:05,2023-03-25 10:44:05,MFSJ8891428,40.0,E,2023-03-26 08:42:55.018,93.98056055555556,3.0
EFS35454,2023-03-22 11:57:17,2023-03-25 11:57:17,JJGG1033839,40.0,E,2023-03-23 11:19:16.165,23.36643472222222,0.0
EFS35460,2023-03-22 13:05:23,2023-03-25 13:05:23,CONU4696179,40.0,E,2023-03-22 14:05:34.216,1.0031155555555555,0.0
IGOJO15333,2023-03-22 14:38:36,2023-03-25 14:38:36,AIGS5603608,40.0,L,2023-03-23 08:31:16.986,17.878051666666664,0.0
IGOJO15335,2023-03-22 14:42:57,2023-03-25 14:42:57,HOYG2811908,40.0,L,2023-03-23 23:19:44.763,32.6132675,1.0
IGOJO15335,2023-03-22 14:42:57,2023-03-25 14:42:57,JYQV6622236,40.0,L,2023-03-23 23:06:49.018,32.39778277777778,1.0
IGOJO15336,2023-03-22 14:45:11,2023-03-25 14:45:11,RTXO3946290,20.0,L,2023-03-29 02:21:05.695,155.59852638888887,6.0
IGOJO15336,2023-03-22 14:45:11,2023-03-25 14:45:11,TZFH4555538,20.0,L,2023-03-24 22:54:27.418,56.15456055555556,2.0
IGOJO15336,2023-03-22 14:45:11,2023-03-25 14:45:11,OJVM6541176,20.0,L,2023-03-31 12:28:51.394,213.72788722222225,8.0
IGOJO15336,2023-03-22 14:45:11,2023-03-25 14:45:11,SWIE2974198,20.0,L,2023-03-22 23:29:24.291,8.737025277777779,0.0
IGOJO15336,2023-03-22 14:45:11,2023-03-25 14:45:11,BIOH8975208,20.0,L,2023-03-31 23:56:49.340,225.1939833333333,9.0
IGOJO15336,2023-03-22 14:45:11,2023-03-25 14:45:11,AROX5723355,20.0,L,2023-03-31 00:24:15.947,201.65137416666667,8.0
IGOJO15344,2023-03-22 16:30:13,2023-03-25 16:30:13,KIIW6808747,20.0,L,2023-03-22 19:15:17.213,2.751170277777778,0.0
IGOJO15344,2023-03-22 16:30:13,2023-03-25 16:30:13,LYID6346101,20.0,L,2023-03-22 22:07:05.336,5.614537777777778,0.0
IGOJO15344,2023-03-22 16:30:13,2023-03-25 16:30:13,IQPK7635393,20.0,L,2023-03-22 21:10:53.521,4.6779225,0.0
IGOJO15344,2023-03-22 16:30:13,2023-03-25 16:30:13,RIPD3050015,20.0,L,2023-03-22 19:17:27.263,2.787295277777778,0.0
IGOJO15347,2023-03-22 16:39:14,2023-03-25 16:39:14,VVTW7160561,20.0,L,2023-03-23 06:22:44.401,13.72511138888889,0.0
IGOJO15354,2023-03-22 17:35:43,2023-03-25 17:35:43,JUMV4879637,40.0,L,2023-03-24 18:32:44.765,48.95049027777778,2.0
IGOJO15354,2023-03-22 17:35:43,2023-03-25 17:35:43,WVBD3977587,40.0,L,2023-03-24 01:13:55.830,31.636897222222224,1.0
IGOJO15354,2023-03-22 17:35:43,2023-03-25 17:35:43,EFAG0177047,40.0,L,2023-03-25 16:52:29.990,71.27971944444444,2.0
IGOJO15354,2023-03-22 17:35:43,2023-03-25 17:35:43,RFOB9455684,40.0,L,2023-03-24 02:04:57.245,32.487290277777774,1.0
IGOJO15354,2023-03-22 17:35:43,2023-03-25 17:35:43,GBSL9219144,40.0,L,2023-03-24 04:35:59.626,35.00461833333333,1.0
IGOJO15354,2023-03-22 17:35:43,2023-03-25 17:35:43,RWWI0183948,40.0,L,2023-03-25 07:39:09.575,62.05738194444445,2.0
IGOJO15357,2023-03-22 17:52:13,2023-03-25 17:52:13,MDLQ8018145,40.0,L,2023-03-23 02:01:31.296,8.155082222222221,0.0
IGOJO15357,2023-03-22 17:52:13,2023-03-25 17:52:13,DOFK2472083,40.0,L,2023-03-23 02:24:28.431,8.537619722222223,0.0
EXP35917-127136,2023-03-22 18:12:17,2023-03-22 18:12:17,OAOT7860950,20.0,L,2023-03-31 14:21:55.378,212.16066055555555,8.0
EXP35917-127136,2023-03-22 18:12:17,2023-03-22 18:12:17,IDKC8976340,20.0,L,2023-03-31 14:33:56.480,212.36096666666663,8.0
EXP35917-127136,2023-03-22 18:12:17,2023-03-22 18:12:17,NPHT2185881,20.0,L,2023-03-31 14:35:52.738,212.3932605555556,8.0
EXP35917-127136,2023-03-22 18:12:17,2023-03-22 18:12:17,SEBA1450719,20.0,L,2023-03-31 14:36:04.657,212.3965713888889,8.0
EXP35917-127136,2023-03-22 18:12:17,2023-03-22 18:12:17,QLAN4849170,20.0,L,2023-03-31 14:33:46.017,212.35806027777775,8.0
EXP35917-127136,2023-03-22 18:12:17,2023-03-22 18:12:17,HTNE4838274,20.0,L,2023-03-31 14:35:26.685,212.3860236111111,8.0
EXP35917-127136,2023-03-22 18:12:17,2023-03-22 18:12:17,APXC6595133,20.0,L,2023-03-31 14:51:01.930,212.6458138888889,8.0
IGOJO15189,2023-03-16 18:33:05,2023-03-19 18:33:05,WCZE5474371,40.0,L,2023-03-17 13:55:17.763,19.37021194444445,0.0
IGOJO15199,2023-03-16 19:13:50,2023-03-19 19:13:50,AFKN7038901,40.0,L,2023-03-18 15:38:35.879,44.41274416666666,1.0
IGOJO15199,2023-03-16 19:13:50,2023-03-19 19:13:50,UKKT5557519,40.0,L,2023-03-18 16:06:02.698,44.87019388888889,1.0
EFS35369,2023-03-20 09:49:58,2023-03-23 09:49:58,SBPL6857708,20.0,E,2023-03-20 10:38:49.167,0.8142130555555556,0.0
EFS35369,2023-03-20 09:49:58,2023-03-23 09:49:58,LKAM9390399,20.0,E,2023-03-20 10:38:49.166,0.8142127777777778,0.0
IGOJO15293,2023-03-20 19:41:39,2023-03-23 19:41:39,RHVL4613387,20.0,L,2023-03-20 23:09:40.731,3.4671475,0.0
IGOJO15293,2023-03-20 19:41:39,2023-03-23 19:41:39,SSLN1106840,20.0,L,2023-03-20 23:30:10.070,3.8086305555555553,0.0
IGOJO15293,2023-03-20 19:41:39,2023-03-23 19:41:39,XUFR9733750,20.0,L,2023-03-20 23:40:03.333,3.9734258333333337,0.0
IGOJO15293,2023-03-20 19:41:39,2023-03-23 19:41:39,ULAF2666134,20.0,L,2023-03-20 23:39:47.435,3.9690097222222223,0.0
EXP35771-126942,2023-03-20 20:35:49,2023-03-20 20:35:49,QRKL0654693,20.0,L,2023-04-01 16:36:39.752,284.0140977777777,11.0
EXP35749-126873,2023-03-20 20:50:53,2023-03-20 20:50:53,XIGH3046466,20.0,L,2023-04-01 16:43:32.463,283.8776286111111,11.0
EFS35422,2023-03-21 15:20:20,2023-03-24 15:20:20,IUVM8037969,20.0,E,2023-03-21 17:10:40.938,1.8391494444444445,0.0
IGOJO15303,2023-03-21 15:50:11,2023-03-24 15:50:11,RRKK6747939,40.0,L,2023-03-22 03:38:47.513,11.8101425,0.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,VGPA4473244,20.0,E,2023-03-23 07:07:05.728,38.04159111111111,1.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,BCWD8501365,20.0,E,2023-03-25 12:36:00.966,91.52360166666666,3.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,ISOX0504985,20.0,E,2023-03-22 04:36:42.530,11.53514722222222,0.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,ZYUS1646167,20.0,E,2023-03-25 14:39:32.714,93.58242055555554,3.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,STGP0896309,20.0,E,2023-03-22 08:58:08.193,15.892275833333333,0.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,JWRA5697167,20.0,E,2023-03-23 07:07:15.993,38.0444425,1.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,CNZN8890425,20.0,E,2023-03-26 01:52:54.182,104.80505055555555,4.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,KMBZ0941290,20.0,E,2023-03-22 04:27:28.894,11.381359444444444,0.0
EFS35424,2023-03-21 17:04:36,2023-03-24 17:04:36,RGGE7906630,20.0,E,2023-03-22 07:30:00.093,14.423359166666668,0.0
EFS35459,2023-03-22 13:02:06,2023-03-25 13:02:06,WFFL7946000,40.0,E,2023-03-22 14:53:48.095,1.8616930555555555,0.0
IGOJO15332,2023-03-22 13:18:33,2023-03-25 13:18:33,QIHD2562522,20.0,L,2023-03-22 16:28:31.552,3.1662644444444443,0.0
EFS35461,2023-03-22 13:38:37,2023-03-25 13:38:37,BIHJ2316622,40.0,E,2023-03-22 15:34:34.117,1.9325325,0.0
EFS35461,2023-03-22 13:38:37,2023-03-25 13:38:37,TOFL9565358,40.0,E,2023-03-22 14:53:36.748,1.24993,0.0
IGOJO15339,2023-03-22 15:58:04,2023-03-25 15:58:04,IUVJ9198210,40.0,L,2023-03-23 03:29:26.766,11.522990555555555,0.0
IGOJO15339,2023-03-22 15:58:04,2023-03-25 15:58:04,VDPJ3149743,40.0,L,2023-03-24 21:23:21.228,53.42145222222222,2.0
IGOJO15343,2023-03-22 16:24:38,2023-03-25 16:24:38,UBRN7649398,40.0,L,2023-03-23 04:52:13.816,12.459948888888889,0.0
IGOJO15343,2023-03-22 16:24:38,2023-03-25 16:24:38,TJHD9049685,40.0,L,2023-03-22 22:43:54.216,6.321171111111111,0.0
IGOJO15343,2023-03-22 16:24:38,2023-03-25 16:24:38,RBTN5935842,40.0,L,2023-03-22 22:59:55.883,6.588300833333334,0.0
IGOJO15343,2023-03-22 16:24:38,2023-03-25 16:24:38,YWHU9471547,40.0,L,2023-03-22 21:57:14.518,5.543477222222222,0.0
IGOJO15345,2023-03-22 16:33:45,2023-03-25 16:33:45,SQOT9563784,40.0,L,2023-03-22 19:18:44.681,2.749911388888889,0.0
IGOJO15345,2023-03-22 16:33:45,2023-03-25 16:33:45,RQBC0171498,40.0,L,2023-03-22 19:03:46.946,2.5005405555555558,0.0
IGOJO15345,2023-03-22 16:33:45,2023-03-25 16:33:45,XFTM0876381,40.0,L,2023-03-22 19:10:28.409,2.6120580555555555,0.0
IGOJO15345,2023-03-22 16:33:45,2023-03-25 16:33:45,YKPE7108201,40.0,L,2023-03-22 19:46:54.843,3.2194008333333337,0.0
IGOJO15346,2023-03-22 16:38:12,2023-03-25 16:38:12,ISQV5410695,20.0,L,2023-03-23 04:56:29.412,12.304836666666665,0.0
IGOJO15352,2023-03-22 17:01:32,2023-03-25 17:01:32,OEGT5259865,40.0,L,2023-03-23 22:19:11.890,29.29441388888889,1.0
IGOJO15352,2023-03-22 17:01:32,2023-03-25 17:01:32,TKZV6978843,40.0,L,2023-03-23 01:09:59.112,8.140864444444444,0.0
IGOJO15352,2023-03-22 17:01:32,2023-03-25 17:01:32,MQDG5978973,40.0,L,2023-03-23 21:34:56.843,28.55690083333333,1.0
IGOJO15352,2023-03-22 17:01:32,2023-03-25 17:01:32,VKEK6850589,40.0,L,2023-03-22 19:23:59.049,2.374180277777778,0.0
IGOJO15352,2023-03-22 17:01:32,2023-03-25 17:01:32,LOME6260857,40.0,L,2023-03-22 23:57:00.563,6.924600833333333,0.0
EFS17550-236346-385402,2023-03-08 22:55:07,2023-03-11 22:55:07,BLFH8908112,20.0,L,2023-03-16 22:13:43.175,191.3100486111111,7.0
IGOJO15186,2023-03-16 17:59:31,2023-03-19 17:59:31,FDSV1503953,20.0,L,2023-03-18 02:33:57.247,32.5739575,1.0
IGOJO15186,2023-03-16 17:59:31,2023-03-19 17:59:31,AOLC2099011,20.0,L,2023-03-18 06:12:02.988,36.208885555555554,1.0
IGOJO15186,2023-03-16 17:59:31,2023-03-19 17:59:31,RIMM3706781,20.0,L,2023-03-17 04:56:40.604,10.952667777777778,0.0
IGOJO15186,2023-03-16 17:59:31,2023-03-19 17:59:31,ZXJA0553241,20.0,L,2023-03-18 06:08:11.330,36.14453611111111,1.0
IGOJO15186,2023-03-16 17:59:31,2023-03-19 17:59:31,GNCZ1232970,20.0,L,2023-03-18 01:07:57.875,31.140798611111112,1.0
IGOJO03459,2023-03-17 17:46:50,2023-03-20 17:46:50,TCFW7779288,40.0,L,2023-03-24 13:49:35.074,164.0458538888889,6.0
IGOJO03459,2023-03-17 17:46:50,2023-03-20 17:46:50,LYYU4413684,40.0,L,2023-03-24 13:54:04.549,164.12070805555555,6.0
IGOJO15236,2023-03-17 18:01:04,2023-03-20 18:01:04,VTJN6489442,20.0,L,2023-03-18 02:30:00.063,8.482239722222221,0.0
EFS35299,2023-03-17 18:06:53,2023-03-20 18:06:53,GQGN3844083,20.0,E,2023-03-17 22:23:11.314,4.271753888888889,0.0
EFS35299,2023-03-17 18:06:53,2023-03-20 18:06:53,OFIX9378360,20.0,E,2023-03-17 23:56:32.745,5.8277069444444445,0.0
EFS35362,2023-03-19 23:01:34,2023-03-22 23:01:34,OILJ3649826,20.0,E,2023-03-22 09:03:23.861,58.03051694444444,2.0
EFS35362,2023-03-19 23:01:34,2023-03-22 23:01:34,TYAZ4061685,20.0,E,2023-03-20 11:49:20.791,12.796330833333332,0.0
EFS35362,2023-03-19 23:01:34,2023-03-22 23:01:34,YWSA8829955,20.0,E,2023-03-20 11:47:07.394,12.759276111111111,0.0
EFS35363,2023-03-20 00:34:52,2023-03-23 00:34:52,GRJP5427794,40.0,E,2023-03-20 01:10:46.987,0.5986075000000001,0.0
EFS35363,2023-03-20 00:34:52,2023-03-23 00:34:52,IOOS4535536,40.0,E,2023-03-20 01:12:06.800,0.6207777777777779,0.0
EFS35398,2023-03-21 09:15:17,2023-03-24 09:15:17,CJIH7186860,20.0,E,2023-03-24 14:11:37.463,76.93901749999999,3.0
EFS35398,2023-03-21 09:15:17,2023-03-24 09:15:17,ZNXY5774312,20.0,E,2023-03-21 11:26:34.515,2.188198611111112,0.0
EXP12811-127349,2023-03-21 20:13:32,2023-03-21 20:13:32,KKBY4702006,20.0,L,2023-03-23 16:00:32.990,43.78360833333333,1.0
EXP12811-127349,2023-03-21 20:13:32,2023-03-21 20:13:32,YWRF4894995,20.0,L,2023-03-23 15:58:58.886,43.757468333333335,1.0
EXP12811-127349,2023-03-21 20:13:32,2023-03-21 20:13:32,XWSL8080064,20.0,L,2023-03-23 16:02:00.395,43.8078875,1.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,MHMP4771614,40.0,L,2023-03-24 18:21:00.986,48.04277388888889,2.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,AIZC4918060,40.0,L,2023-03-24 01:50:45.808,31.53855777777778,1.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,ISDU6119988,40.0,L,2023-03-24 18:21:18.599,48.047666388888885,2.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,RQZK0845164,40.0,L,2023-03-23 00:55:25.598,6.616277222222223,0.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,YIRL2935714,40.0,L,2023-03-24 03:23:48.265,33.089240277777776,1.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,MECC3112027,40.0,L,2023-03-23 03:57:07.526,9.644590555555554,0.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,STZF3354301,40.0,L,2023-03-24 08:16:06.802,37.96105611111111,1.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,SZYN5956124,40.0,L,2023-03-24 01:52:56.203,31.57477861111111,1.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,RWVB1760328,40.0,L,2023-03-24 08:21:18.254,38.04757055555555,1.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,GWSA2291572,40.0,L,2023-03-24 02:36:26.877,32.29996583333333,1.0
IGOJO15363,2023-03-22 18:18:27,2023-03-25 18:18:27,LGCC4757821,40.0,L,2023-03-24 03:12:43.595,32.904609722222226,1.0
IGOJO15364,2023-03-22 18:22:54,2023-03-25 18:22:54,CGFS3660285,40.0,L,2023-03-23 02:19:23.079,7.941410833333334,0.0
IGOJO15364,2023-03-22 18:22:54,2023-03-25 18:22:54,UXHL8386374,40.0,L,2023-03-23 02:45:41.342,8.379817222222222,0.0
IGOJO15364,2023-03-22 18:22:54,2023-03-25 18:22:54,VBRO4155991,40.0,L,2023-03-23 02:53:37.580,8.512105555555555,0.0
IGOJO15364,2023-03-22 18:22:54,2023-03-25 18:22:54,WCZX6701843,40.0,L,2023-03-23 02:30:07.073,8.120298055555555,0.0
IGOJO15367,2023-03-22 18:42:53,2023-03-25 18:42:53,BJJW3826991,40.0,L,2023-03-26 01:37:35.277,78.9117436111111,3.0
IGOJO15367,2023-03-22 18:42:53,2023-03-25 18:42:53,VOGB2875912,40.0,L,2023-03-23 23:45:02.254,29.03590388888889,1.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,ZOQP1396991,20.0,L,2023-04-01 11:03:33.915,232.32469861111116,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,EMHR8096786,20.0,L,2023-04-01 11:07:47.858,232.3952383333333,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,PSYT4756261,20.0,L,2023-04-01 11:07:35.724,232.3918677777778,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,UFVP0471772,20.0,L,2023-04-01 11:16:01.189,232.5322747222222,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,LIXS7232248,20.0,L,2023-04-01 11:02:34.675,232.3082430555556,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,VXAH6586881,20.0,L,2023-04-01 11:03:22.042,232.3214005555556,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,KGNQ4491156,20.0,L,2023-04-01 11:16:12.068,232.53529666666665,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,CQLO7035143,20.0,L,2023-04-01 11:01:18.149,232.2869858333333,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,NUDH9398838,20.0,L,2023-04-01 11:16:54.426,232.54706277777777,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,IOPS8539216,20.0,L,2023-04-01 11:06:19.226,232.3706183333333,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,ABGJ9635288,20.0,L,2023-04-01 11:02:23.590,232.30516388888887,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,KERU0722195,20.0,L,2023-04-01 11:14:14.431,232.50261972222225,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,FBPJ2010538,20.0,L,2023-04-01 11:15:17.365,232.5201013888889,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,MZGZ1650242,20.0,L,2023-04-01 10:58:55.334,232.247315,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,CBXN9074117,20.0,L,2023-04-01 11:03:55.708,232.33075222222223,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,NRGW0440765,20.0,L,2023-04-01 11:15:32.262,232.52423944444445,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,FQHS8138559,20.0,L,2023-04-01 11:05:32.901,232.35775027777777,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,UTIH5770706,20.0,L,2023-04-01 11:02:59.637,232.31517694444443,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,DZEW6069372,20.0,L,2023-04-01 11:17:30.011,232.5569475,9.0
EXP35908-127129,2023-03-22 18:44:05,2023-03-22 18:44:05,NUXC3539317,20.0,L,2023-04-01 11:16:34.112,232.54142,9.0
EFS35468,2023-03-22 18:49:55,2023-03-25 18:49:55,DBRM9728359,20.0,E,2023-03-22 23:09:31.801,4.326889166666667,0.0
EFS35468,2023-03-22 18:49:55,2023-03-25 18:49:55,FXKX9447365,20.0,E,2023-03-22 23:05:56.937,4.267204722222222,0.0
EFS35469,2023-03-22 18:51:36,2023-03-25 18:51:36,ONIE3048870,20.0,E,2023-03-22 22:09:23.956,3.296654444444445,0.0
EFS35476,2023-03-22 20:30:03,2023-03-25 20:30:03,ICAL0594339,40.0,E,2023-03-23 01:10:43.382,4.677883888888889,0.0
EFS35479,2023-03-22 21:31:06,2023-03-25 21:31:06,QQIK8117666,40.0,E,2023-03-22 22:08:22.702,0.6213061111111112,0.0
EFS35491,2023-03-23 09:43:38,2023-03-26 09:43:38,HWFB8266085,20.0,E,2023-03-23 10:12:56.993,0.4886091666666666,0.0
EFS35491,2023-03-23 09:43:38,2023-03-26 09:43:38,GUWA8090090,20.0,E,2023-03-23 10:12:56.993,0.4886091666666666,0.0
EFS35491,2023-03-23 09:43:38,2023-03-26 09:43:38,UBDL5026181,20.0,E,2023-03-23 10:12:33.637,0.4821213888888889,0.0
EFS35491,2023-03-23 09:43:38,2023-03-26 09:43:38,NAOP4381443,20.0,E,2023-03-23 10:12:33.636,0.4821211111111111,0.0
EFS35262,2023-03-16 19:06:20,2023-03-19 19:06:20,SBZZ7637664,20.0,E,2023-03-17 12:27:47.698,17.35769388888889,0.0
IGOJO15195,2023-03-16 19:06:26,2023-03-19 19:06:26,HXJS7941731,40.0,L,2023-03-18 02:28:01.690,31.35991388888889,1.0
IGOJO15197,2023-03-16 19:11:10,2023-03-19 19:11:10,PRAO9776815,40.0,L,2023-03-19 06:11:24.774,59.00410388888889,2.0
IGOJO15197,2023-03-16 19:11:10,2023-03-19 19:11:10,ZNFM0239852,40.0,L,2023-03-19 07:17:12.108,60.100585555555554,2.0
IGOJO15197,2023-03-16 19:11:10,2023-03-19 19:11:10,PEMM2417918,40.0,L,2023-03-19 06:08:45.307,58.9598075,2.0
EFS35307,2023-03-17 19:17:53,2023-03-20 19:17:53,FVBQ8527227,20.0,E,2023-03-18 00:06:16.835,4.806620833333333,0.0
EFS17756-238004-409837,2023-03-17 06:32:57,2023-03-20 06:32:57,WHSL4829160,20.0,L,2023-03-23 16:02:54.409,153.4992802777778,6.0
EXP35827-127033,2023-03-21 17:52:24,2023-03-21 17:52:24,VEXQ9813460,40.0,L,2023-04-01 14:43:56.374,260.85899277777776,10.0
EXP35827-127033,2023-03-21 17:52:24,2023-03-21 17:52:24,KCUQ7901063,40.0,L,2023-04-01 14:46:05.516,260.89486555555555,10.0
EXP35901-127123,2023-03-21 17:54:10,2023-03-21 17:54:10,RYXP8120526,40.0,L,2023-04-01 14:52:54.784,260.97910666666667,10.0
EXP35703-126777,2023-03-21 18:02:18,2023-03-21 18:02:18,ZXSC4243847,40.0,L,2023-03-31 16:22:10.139,238.33114972222225,9.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,VOBN1885929,20.0,L,2023-03-31 15:42:53.137,213.74892694444443,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,HPNP7714395,20.0,L,2023-03-31 15:50:22.820,213.87383888888888,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,VBPT6624759,20.0,L,2023-03-31 15:51:56.629,213.89989694444444,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,XBPZ0743194,20.0,L,2023-03-31 15:38:50.628,213.68156333333332,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,MAKH0408511,20.0,L,2023-03-31 15:49:20.555,213.8565430555556,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,CBOC8169416,20.0,L,2023-03-31 15:48:39.084,213.84502333333333,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,PKJT4244656,20.0,L,2023-03-31 15:48:55.938,213.849705,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,LCYZ6632106,20.0,L,2023-03-31 15:43:05.339,213.7523163888889,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,QSTS9567406,20.0,L,2023-03-31 15:36:56.795,213.64994305555555,8.0
EXP35920-127137,2023-03-22 17:57:57,2023-03-22 17:57:57,GLLS6528643,20.0,L,2023-03-31 15:49:08.479,213.85318861111116,8.0
EXP35972-127313,2023-03-22 18:01:13,2023-03-22 18:01:13,HKZT2626445,40.0,L,2023-04-01 12:19:44.617,234.3087825,9.0
